specimen1	bone1	side1	specimen2	bone2	side2	shape_difference
MJM_070110	pelvic	left	USNM_504128	pelvic	left	2.347131
MJM_070110	pelvic	left	USNM_504128	pelvic	right	2.639936
MJM_070110	pelvic	left	USNM_504154	pelvic	left	1.760141
MJM_070110	pelvic	left	USNM_504154	pelvic	right	1.790478
MJM_070110	pelvic	left	USNM_504302	pelvic	left	2.249702
MJM_070110	pelvic	left	USNM_504302	pelvic	right	2.157807
MJM_070110	pelvic	left	USNM_504350	pelvic	left	2.120637
MJM_070110	pelvic	left	USNM_504350	pelvic	right	2.157689
MJM_070110	pelvic	left	USNM_504467	pelvic	left	1.959008
MJM_070110	pelvic	left	USNM_504467	pelvic	right	1.942801
MJM_070110	pelvic	left	USNM_504468	pelvic	left	2.151021
MJM_070110	pelvic	left	USNM_504468	pelvic	right	2.331702
MJM_070110	pelvic	left	USNM_504494	pelvic	left	2.381258
MJM_070110	pelvic	left	USNM_504494	pelvic	right	2.264651
MJM_070110	pelvic	left	USNM_504726	pelvic	left	1.515255
MJM_070110	pelvic	left	USNM_504726	pelvic	right	1.487958
MJM_070110	pelvic	left	USNM_504758	pelvic	left	2.028628
MJM_070110	pelvic	left	USNM_504758	pelvic	right	1.977952
MJM_070110	pelvic	left	USNM_504773	pelvic	left	1.579566
MJM_070110	pelvic	left	USNM_504773	pelvic	right	1.515937
MJM_070110	pelvic	left	USNM_504879	pelvic	left	1.833863
MJM_070110	pelvic	left	USNM_504879	pelvic	right	1.995947
MJM_070110	pelvic	left	USNM_504920	pelvic	left	2.614259
MJM_070110	pelvic	left	USNM_504920	pelvic	right	2.504427
MJM_070110	pelvic	left	USNM_550042	pelvic	left	1.740148
MJM_070110	pelvic	left	USNM_550312	pelvic	left	2.230411
MJM_070110	pelvic	left	USNM_550312	pelvic	right	2.280414
MJM_070110	pelvic	left	USNM_550389	pelvic	left	1.841884
MJM_070110	pelvic	left	USNM_550389	pelvic	right	1.834339
MJM_070110	pelvic	left	USNM_550391	pelvic	left	2.624672
MJM_070110	pelvic	left	USNM_550391	pelvic	right	2.346318
MJM_070110	pelvic	left	USNM_550401	pelvic	left	1.742047
MJM_070110	pelvic	left	USNM_550401	pelvic	right	1.885358
MJM_070110	pelvic	left	USNM_550422	pelvic	left	2.222447
MJM_070110	pelvic	left	USNM_550422	pelvic	right	2.248049
MJM_070110	pelvic	left	USNM_550837	pelvic	left	2.274724
MJM_070110	pelvic	left	USNM_550837	pelvic	right	2.205929
MJM_070110	pelvic	left	USNM_550919	pelvic	left	1.987719
MJM_070110	pelvic	left	USNM_550919	pelvic	right	1.918354
MJM_070110	pelvic	left	USNM_550995	pelvic	left	2.150466
MJM_070110	pelvic	left	USNM_550995	pelvic	right	1.909682
MJM_070110	pelvic	left	USNM_571051	pelvic	left	2.292543
MJM_070110	pelvic	left	USNM_571051	pelvic	right	2.404449
MJM_070110	pelvic	left	USNM_571086	pelvic	left	1.493731
MJM_070110	pelvic	left	USNM_571086	pelvic	right	1.499121
MJM_070110	pelvic	left	USNM_571268	pelvic	left	2.222019
MJM_070110	pelvic	left	USNM_571268	pelvic	right	2.211265
MJM_070110	pelvic	left	USNM_571327	pelvic	left	1.687048
MJM_070110	pelvic	left	USNM_571327	pelvic	right	1.553260
MJM_070110	pelvic	left	USNM_571388	pelvic	left	2.241990
MJM_070110	pelvic	left	USNM_571388	pelvic	right	1.961343
MJM_070110	pelvic	left	USNM_571390	pelvic	left	1.762037
MJM_070110	pelvic	left	USNM_571390	pelvic	right	1.834614
MJM_070110	pelvic	left	USNM_571521	pelvic	left	1.899523
MJM_070110	pelvic	left	USNM_571521	pelvic	right	1.865748
MJM_070110	pelvic	left	USNM_571709	pelvic	left	1.665274
MJM_070110	pelvic	left	USNM_571709	pelvic	right	1.872784
MJM_070110	pelvic	left	USNM_571723	pelvic	left	1.780289
MJM_070110	pelvic	left	USNM_571723	pelvic	right	1.690823
MJM_070110	pelvic	left	USNM_572629	pelvic	left	2.138217
MJM_070110	pelvic	left	USNM_572629	pelvic	right	2.070295
MJM_070110	pelvic	left	USNM_572632	pelvic	left	1.913483
MJM_070110	pelvic	left	USNM_572632	pelvic	right	1.854305
MJM_070110	pelvic	left	USNM_572775	pelvic	left	2.098201
MJM_070110	pelvic	left	USNM_572775	pelvic	right	1.910237
MJM_070110	pelvic	left	USNM_572776	pelvic	left	1.842429
MJM_070110	pelvic	left	USNM_572776	pelvic	right	1.974309
MJM_070110	pelvic	left	USNM_572777	pelvic	left	1.657491
MJM_070110	pelvic	left	USNM_572777	pelvic	right	1.735964
MJM_070110	pelvic	left	USNM_572785	pelvic	left	1.508000
MJM_070110	pelvic	left	USNM_572785	pelvic	right	1.625967
MJM_070110	pelvic	left	USNM_572859	pelvic	left	1.892637
MJM_070110	pelvic	left	USNM_572859	pelvic	right	1.846581
MJM_070110	pelvic	left	USNM_572871	pelvic	right	2.006724
MJM_070110	pelvic	left	USNM_572949	pelvic	left	1.967834
MJM_070110	pelvic	left	USNM_572949	pelvic	right	2.019854
MJM_070110	pelvic	left	USNM_572980	pelvic	left	2.065737
MJM_070110	pelvic	left	USNM_572980	pelvic	right	2.037852
MJM_070110	pelvic	left	USNM_593406	pelvic	left	1.527963
MJM_070110	pelvic	left	USNM_593406	pelvic	right	1.646890
MJM_070110	pelvic	left	USNM_A20971	pelvic	left	1.806155
MJM_070110	pelvic	left	USNM_A20971	pelvic	right	1.554139
MJM_070110	pelvic	left	USNM_A49599	pelvic	left	2.037015
MJM_070110	pelvic	left	USNM_A49599	pelvic	right	1.982196
MJM_070110	pelvic	left	UWBM_35430	pelvic	left	2.051642
MJM_070110	pelvic	right	UMA_4820	pelvic	left	1.737196
MJM_070110	pelvic	right	UMA_4820	pelvic	right	1.443829
MJM_070110	pelvic	right	UMA_4920	pelvic	left	1.526420
MJM_070110	pelvic	right	UMA_4920	pelvic	right	1.489338
MJM_070110	pelvic	right	USNM_258642	pelvic	left	1.414030
MJM_070110	pelvic	right	USNM_258642	pelvic	right	1.493471
MJM_070110	pelvic	right	USNM_395277	pelvic	left	1.887217
MJM_070110	pelvic	right	USNM_395277	pelvic	right	1.907193
MJM_070110	pelvic	right	USNM_395390	pelvic	left	1.814626
MJM_070110	pelvic	right	USNM_395390	pelvic	right	1.815367
MJM_070110	pelvic	right	USNM_395465	pelvic	left	1.664126
MJM_070110	pelvic	right	USNM_395465	pelvic	right	1.946859
MJM_070110	pelvic	right	USNM_395599	pelvic	left	1.619659
MJM_070110	pelvic	right	USNM_395599	pelvic	right	1.719210
MJM_070110	pelvic	right	USNM_396165	pelvic	left	1.741527
MJM_070110	pelvic	right	USNM_396165	pelvic	right	1.484688
MJM_070110	pelvic	right	USNM_396304	pelvic	left	1.536870
MJM_070110	pelvic	right	USNM_396304	pelvic	right	1.577537
MJM_070110	pelvic	right	USNM_484929	pelvic	left	1.583697
MJM_070110	pelvic	right	USNM_484929	pelvic	right	1.445775
MJM_070110	pelvic	right	USNM_501157	pelvic	left	1.960876
MJM_070110	pelvic	right	USNM_501157	pelvic	right	1.697700
MJM_070110	pelvic	right	USNM_501176	pelvic	left	1.984828
MJM_070110	pelvic	right	USNM_501176	pelvic	right	1.776863
MJM_070110	pelvic	right	USNM_501179	pelvic	left	2.022166
MJM_070110	pelvic	right	USNM_501179	pelvic	right	1.670138
MJM_070110	pelvic	right	USNM_501183	pelvic	left	1.799092
MJM_070110	pelvic	right	USNM_501183	pelvic	right	1.903397
MJM_070110	pelvic	right	USNM_501186	pelvic	left	1.654055
MJM_070110	pelvic	right	USNM_501186	pelvic	right	1.827574
MJM_070110	pelvic	right	USNM_504107	pelvic	left	1.778983
MJM_070110	pelvic	right	USNM_504107	pelvic	right	1.754655
MJM_070110	pelvic	right	USNM_504126	pelvic	left	1.931197
MJM_070110	pelvic	right	USNM_504126	pelvic	right	1.947147
MJM_070110	pelvic	right	USNM_504128	pelvic	left	1.930463
MJM_070110	pelvic	right	USNM_504128	pelvic	right	2.231402
MJM_070110	pelvic	right	USNM_504154	pelvic	left	1.416511
MJM_070110	pelvic	right	USNM_504154	pelvic	right	1.422847
MJM_070110	pelvic	right	USNM_504302	pelvic	left	1.939133
MJM_070110	pelvic	right	USNM_504302	pelvic	right	1.890737
MJM_070110	pelvic	right	USNM_504350	pelvic	left	1.777538
MJM_070110	pelvic	right	USNM_504350	pelvic	right	1.805512
MJM_070110	pelvic	right	USNM_504467	pelvic	left	1.684076
MJM_070110	pelvic	right	USNM_504467	pelvic	right	1.644598
MJM_070110	pelvic	right	USNM_504468	pelvic	left	1.862276
MJM_070110	pelvic	right	USNM_504468	pelvic	right	2.097749
MJM_070110	pelvic	right	USNM_504494	pelvic	left	2.152544
MJM_070110	pelvic	right	USNM_504494	pelvic	right	2.024981
MJM_070110	pelvic	right	USNM_504726	pelvic	left	1.453443
MJM_070110	pelvic	right	USNM_504726	pelvic	right	1.356158
MJM_070110	pelvic	right	USNM_504758	pelvic	left	1.734728
MJM_070110	pelvic	right	USNM_504758	pelvic	right	1.712975
MJM_070110	pelvic	right	USNM_504773	pelvic	left	1.351951
MJM_070110	pelvic	right	USNM_504773	pelvic	right	1.307183
MJM_070110	pelvic	right	USNM_504879	pelvic	left	1.572028
MJM_070110	pelvic	right	USNM_504879	pelvic	right	1.673763
MJM_070110	pelvic	right	USNM_504920	pelvic	left	2.317937
MJM_070110	pelvic	right	USNM_504920	pelvic	right	2.266892
MJM_070110	pelvic	right	USNM_550042	pelvic	left	1.678502
MJM_070110	pelvic	right	USNM_550312	pelvic	left	1.918522
MJM_070110	pelvic	right	USNM_550312	pelvic	right	2.094076
MJM_070110	pelvic	right	USNM_550389	pelvic	left	1.669644
MJM_070110	pelvic	right	USNM_550389	pelvic	right	1.558745
MJM_070110	pelvic	right	USNM_550391	pelvic	left	2.258491
MJM_070110	pelvic	right	USNM_550391	pelvic	right	2.017708
MJM_070110	pelvic	right	USNM_550401	pelvic	left	1.651748
MJM_070110	pelvic	right	USNM_550401	pelvic	right	1.731338
MJM_070110	pelvic	right	USNM_550422	pelvic	left	1.882810
MJM_070110	pelvic	right	USNM_550422	pelvic	right	1.954470
MJM_070110	pelvic	right	USNM_550837	pelvic	left	1.927761
MJM_070110	pelvic	right	USNM_550837	pelvic	right	1.903694
MJM_070110	pelvic	right	USNM_550919	pelvic	left	1.751620
MJM_070110	pelvic	right	USNM_550919	pelvic	right	1.613098
MJM_070110	pelvic	right	USNM_550995	pelvic	left	1.777145
MJM_070110	pelvic	right	USNM_550995	pelvic	right	1.583105
MJM_070110	pelvic	right	USNM_571051	pelvic	left	1.953847
MJM_070110	pelvic	right	USNM_571051	pelvic	right	2.063878
MJM_070110	pelvic	right	USNM_571086	pelvic	left	1.309926
MJM_070110	pelvic	right	USNM_571086	pelvic	right	1.318587
MJM_070110	pelvic	right	USNM_571268	pelvic	left	1.937859
MJM_070110	pelvic	right	USNM_571268	pelvic	right	1.905960
MJM_070110	pelvic	right	USNM_571327	pelvic	left	1.625549
MJM_070110	pelvic	right	USNM_571327	pelvic	right	1.352335
MJM_070110	pelvic	right	USNM_571388	pelvic	left	1.917827
MJM_070110	pelvic	right	USNM_571388	pelvic	right	1.641837
MJM_070110	pelvic	right	USNM_571390	pelvic	left	1.558836
MJM_070110	pelvic	right	USNM_571390	pelvic	right	1.563494
MJM_070110	pelvic	right	USNM_571521	pelvic	left	1.617891
MJM_070110	pelvic	right	USNM_571521	pelvic	right	1.580822
MJM_070110	pelvic	right	USNM_571709	pelvic	left	1.462362
MJM_070110	pelvic	right	USNM_571709	pelvic	right	1.586510
MJM_070110	pelvic	right	USNM_571723	pelvic	left	1.686161
MJM_070110	pelvic	right	USNM_571723	pelvic	right	1.624775
MJM_070110	pelvic	right	USNM_572629	pelvic	left	1.849909
MJM_070110	pelvic	right	USNM_572629	pelvic	right	1.766879
MJM_070110	pelvic	right	USNM_572632	pelvic	left	1.557583
MJM_070110	pelvic	right	USNM_572632	pelvic	right	1.606571
MJM_070110	pelvic	right	USNM_572775	pelvic	left	1.829783
MJM_070110	pelvic	right	USNM_572775	pelvic	right	1.642436
MJM_070110	pelvic	right	USNM_572776	pelvic	left	1.601355
MJM_070110	pelvic	right	USNM_572776	pelvic	right	1.696526
MJM_070110	pelvic	right	USNM_572777	pelvic	left	1.476752
MJM_070110	pelvic	right	USNM_572777	pelvic	right	1.500115
MJM_070110	pelvic	right	USNM_572785	pelvic	left	1.441567
MJM_070110	pelvic	right	USNM_572785	pelvic	right	1.561068
MJM_070110	pelvic	right	USNM_572859	pelvic	left	1.609133
MJM_070110	pelvic	right	USNM_572859	pelvic	right	1.545296
MJM_070110	pelvic	right	USNM_572871	pelvic	right	1.670643
MJM_070110	pelvic	right	USNM_572949	pelvic	left	1.759464
MJM_070110	pelvic	right	USNM_572949	pelvic	right	1.832498
MJM_070110	pelvic	right	USNM_572980	pelvic	left	1.716215
MJM_070110	pelvic	right	USNM_572980	pelvic	right	1.715879
MJM_070110	pelvic	right	USNM_593406	pelvic	left	1.418026
MJM_070110	pelvic	right	USNM_593406	pelvic	right	1.471009
MJM_070110	pelvic	right	USNM_A20971	pelvic	left	1.926155
MJM_070110	pelvic	right	USNM_A20971	pelvic	right	1.622069
MJM_070110	pelvic	right	USNM_A49599	pelvic	left	1.775372
MJM_070110	pelvic	right	USNM_A49599	pelvic	right	1.745533
MJM_070110	pelvic	right	UWBM_35430	pelvic	left	1.673305
UMA_4820	pelvic	left	UMA_4820	pelvic	right	0.984568
UMA_4820	pelvic	left	UMA_4920	pelvic	left	2.103019
UMA_4820	pelvic	left	UMA_4920	pelvic	right	2.207129
UMA_4820	pelvic	left	USNM_258642	pelvic	left	1.308889
UMA_4820	pelvic	left	USNM_258642	pelvic	right	1.266401
UMA_4820	pelvic	left	USNM_395277	pelvic	left	1.794115
UMA_4820	pelvic	left	USNM_395277	pelvic	right	1.930871
UMA_4820	pelvic	left	USNM_395390	pelvic	left	1.712089
UMA_4820	pelvic	left	USNM_395390	pelvic	right	1.783542
UMA_4820	pelvic	left	USNM_395465	pelvic	left	1.864241
UMA_4820	pelvic	left	USNM_395465	pelvic	right	1.999048
UMA_4820	pelvic	left	USNM_395599	pelvic	left	1.852079
UMA_4820	pelvic	left	USNM_395599	pelvic	right	1.674213
UMA_4820	pelvic	left	USNM_396165	pelvic	left	2.249506
UMA_4820	pelvic	left	USNM_396165	pelvic	right	1.981144
UMA_4820	pelvic	left	USNM_396304	pelvic	left	1.783475
UMA_4820	pelvic	left	USNM_396304	pelvic	right	1.838054
UMA_4820	pelvic	left	USNM_484929	pelvic	left	1.422921
UMA_4820	pelvic	left	USNM_484929	pelvic	right	1.456145
UMA_4820	pelvic	left	USNM_501157	pelvic	left	1.901274
UMA_4820	pelvic	left	USNM_501157	pelvic	right	1.762290
UMA_4820	pelvic	left	USNM_501176	pelvic	left	1.689627
UMA_4820	pelvic	left	USNM_501176	pelvic	right	1.657963
UMA_4820	pelvic	left	USNM_501179	pelvic	left	2.341359
UMA_4820	pelvic	left	USNM_501179	pelvic	right	1.744922
UMA_4820	pelvic	left	USNM_501183	pelvic	left	1.639077
UMA_4820	pelvic	left	USNM_501183	pelvic	right	1.921643
UMA_4820	pelvic	left	USNM_501186	pelvic	left	1.539834
UMA_4820	pelvic	left	USNM_501186	pelvic	right	1.319645
UMA_4820	pelvic	left	USNM_504107	pelvic	left	2.107644
UMA_4820	pelvic	left	USNM_504107	pelvic	right	2.100355
UMA_4820	pelvic	left	USNM_504126	pelvic	left	1.591734
UMA_4820	pelvic	left	USNM_504126	pelvic	right	1.753820
UMA_4820	pelvic	left	USNM_504128	pelvic	left	1.693748
UMA_4820	pelvic	left	USNM_504128	pelvic	right	2.047328
UMA_4820	pelvic	left	USNM_504154	pelvic	left	1.693350
UMA_4820	pelvic	left	USNM_504154	pelvic	right	1.585692
UMA_4820	pelvic	left	USNM_504302	pelvic	left	1.755125
UMA_4820	pelvic	left	USNM_504302	pelvic	right	1.641222
UMA_4820	pelvic	left	USNM_504350	pelvic	left	1.416584
UMA_4820	pelvic	left	USNM_504350	pelvic	right	1.320296
UMA_4820	pelvic	left	USNM_504467	pelvic	left	1.755603
UMA_4820	pelvic	left	USNM_504467	pelvic	right	1.831075
UMA_4820	pelvic	left	USNM_504468	pelvic	left	1.762945
UMA_4820	pelvic	left	USNM_504468	pelvic	right	1.674094
UMA_4820	pelvic	left	USNM_504494	pelvic	left	1.652767
UMA_4820	pelvic	left	USNM_504494	pelvic	right	1.385134
UMA_4820	pelvic	left	USNM_504726	pelvic	left	1.837225
UMA_4820	pelvic	left	USNM_504726	pelvic	right	1.867844
UMA_4820	pelvic	left	USNM_504758	pelvic	left	1.649452
UMA_4820	pelvic	left	USNM_504758	pelvic	right	1.745365
UMA_4820	pelvic	left	USNM_504773	pelvic	left	1.686981
UMA_4820	pelvic	left	USNM_504773	pelvic	right	1.806041
UMA_4820	pelvic	left	USNM_504879	pelvic	left	2.032099
UMA_4820	pelvic	left	USNM_504879	pelvic	right	2.085536
UMA_4820	pelvic	left	USNM_504920	pelvic	left	1.937266
UMA_4820	pelvic	left	USNM_504920	pelvic	right	1.925048
UMA_4820	pelvic	left	USNM_550042	pelvic	left	1.923402
UMA_4820	pelvic	left	USNM_550312	pelvic	left	1.288985
UMA_4820	pelvic	left	USNM_550312	pelvic	right	1.526084
UMA_4820	pelvic	left	USNM_550389	pelvic	left	1.627705
UMA_4820	pelvic	left	USNM_550389	pelvic	right	1.551936
UMA_4820	pelvic	left	USNM_550391	pelvic	left	1.983895
UMA_4820	pelvic	left	USNM_550391	pelvic	right	1.754217
UMA_4820	pelvic	left	USNM_550401	pelvic	left	2.201212
UMA_4820	pelvic	left	USNM_550401	pelvic	right	2.243523
UMA_4820	pelvic	left	USNM_550422	pelvic	left	1.752465
UMA_4820	pelvic	left	USNM_550422	pelvic	right	1.717850
UMA_4820	pelvic	left	USNM_550837	pelvic	left	1.727399
UMA_4820	pelvic	left	USNM_550837	pelvic	right	1.874031
UMA_4820	pelvic	left	USNM_550919	pelvic	left	1.415782
UMA_4820	pelvic	left	USNM_550919	pelvic	right	1.284564
UMA_4820	pelvic	left	USNM_550995	pelvic	left	1.836763
UMA_4820	pelvic	left	USNM_550995	pelvic	right	1.625633
UMA_4820	pelvic	left	USNM_571051	pelvic	left	1.746487
UMA_4820	pelvic	left	USNM_571051	pelvic	right	1.739737
UMA_4820	pelvic	left	USNM_571086	pelvic	left	1.902799
UMA_4820	pelvic	left	USNM_571086	pelvic	right	1.949222
UMA_4820	pelvic	left	USNM_571268	pelvic	left	1.712055
UMA_4820	pelvic	left	USNM_571268	pelvic	right	1.783384
UMA_4820	pelvic	left	USNM_571327	pelvic	left	1.883965
UMA_4820	pelvic	left	USNM_571327	pelvic	right	1.856432
UMA_4820	pelvic	left	USNM_571388	pelvic	left	1.634917
UMA_4820	pelvic	left	USNM_571388	pelvic	right	1.467696
UMA_4820	pelvic	left	USNM_571390	pelvic	left	1.671042
UMA_4820	pelvic	left	USNM_571390	pelvic	right	1.718231
UMA_4820	pelvic	left	USNM_571521	pelvic	left	1.871944
UMA_4820	pelvic	left	USNM_571521	pelvic	right	1.886469
UMA_4820	pelvic	left	USNM_571709	pelvic	left	1.654174
UMA_4820	pelvic	left	USNM_571709	pelvic	right	1.831444
UMA_4820	pelvic	left	USNM_571723	pelvic	left	1.621457
UMA_4820	pelvic	left	USNM_571723	pelvic	right	1.697445
UMA_4820	pelvic	left	USNM_572629	pelvic	left	1.689464
UMA_4820	pelvic	left	USNM_572629	pelvic	right	1.697636
UMA_4820	pelvic	left	USNM_572632	pelvic	left	1.815474
UMA_4820	pelvic	left	USNM_572632	pelvic	right	1.964550
UMA_4820	pelvic	left	USNM_572775	pelvic	left	1.675611
UMA_4820	pelvic	left	USNM_572775	pelvic	right	2.021372
UMA_4820	pelvic	left	USNM_572776	pelvic	left	1.719944
UMA_4820	pelvic	left	USNM_572776	pelvic	right	1.914962
UMA_4820	pelvic	left	USNM_572777	pelvic	left	1.917146
UMA_4820	pelvic	left	USNM_572777	pelvic	right	1.787945
UMA_4820	pelvic	left	USNM_572785	pelvic	left	1.649425
UMA_4820	pelvic	left	USNM_572785	pelvic	right	1.842269
UMA_4820	pelvic	left	USNM_572859	pelvic	left	1.143355
UMA_4820	pelvic	left	USNM_572859	pelvic	right	1.110715
UMA_4820	pelvic	left	USNM_572871	pelvic	right	1.923913
UMA_4820	pelvic	left	USNM_572949	pelvic	left	1.947919
UMA_4820	pelvic	left	USNM_572949	pelvic	right	1.852928
UMA_4820	pelvic	left	USNM_572980	pelvic	left	1.999457
UMA_4820	pelvic	left	USNM_572980	pelvic	right	2.022772
UMA_4820	pelvic	left	USNM_593406	pelvic	left	2.003139
UMA_4820	pelvic	left	USNM_593406	pelvic	right	1.951395
UMA_4820	pelvic	left	USNM_A20971	pelvic	left	2.161682
UMA_4820	pelvic	left	USNM_A20971	pelvic	right	2.274469
UMA_4820	pelvic	left	USNM_A49599	pelvic	left	1.917857
UMA_4820	pelvic	left	USNM_A49599	pelvic	right	1.879765
UMA_4820	pelvic	left	UWBM_35430	pelvic	left	1.825313
UMA_4820	pelvic	right	UMA_4920	pelvic	left	1.753093
UMA_4820	pelvic	right	UMA_4920	pelvic	right	1.844938
UMA_4820	pelvic	right	USNM_258642	pelvic	left	1.185024
UMA_4820	pelvic	right	USNM_258642	pelvic	right	1.341459
UMA_4820	pelvic	right	USNM_395277	pelvic	left	1.670943
UMA_4820	pelvic	right	USNM_395277	pelvic	right	1.762420
UMA_4820	pelvic	right	USNM_395390	pelvic	left	1.787934
UMA_4820	pelvic	right	USNM_395390	pelvic	right	1.846964
UMA_4820	pelvic	right	USNM_395465	pelvic	left	1.940082
UMA_4820	pelvic	right	USNM_395465	pelvic	right	2.254476
UMA_4820	pelvic	right	USNM_395599	pelvic	left	1.674702
UMA_4820	pelvic	right	USNM_395599	pelvic	right	1.617788
UMA_4820	pelvic	right	USNM_396165	pelvic	left	2.231690
UMA_4820	pelvic	right	USNM_396165	pelvic	right	1.823486
UMA_4820	pelvic	right	USNM_396304	pelvic	left	1.740313
UMA_4820	pelvic	right	USNM_396304	pelvic	right	1.746576
UMA_4820	pelvic	right	USNM_484929	pelvic	left	1.402940
UMA_4820	pelvic	right	USNM_484929	pelvic	right	1.338303
UMA_4820	pelvic	right	USNM_501157	pelvic	left	1.918465
UMA_4820	pelvic	right	USNM_501157	pelvic	right	1.730889
UMA_4820	pelvic	right	USNM_501176	pelvic	left	1.626905
UMA_4820	pelvic	right	USNM_501176	pelvic	right	1.433220
UMA_4820	pelvic	right	USNM_501179	pelvic	left	2.519027
UMA_4820	pelvic	right	USNM_501179	pelvic	right	2.059133
UMA_4820	pelvic	right	USNM_501183	pelvic	left	1.565460
UMA_4820	pelvic	right	USNM_501183	pelvic	right	1.892916
UMA_4820	pelvic	right	USNM_501186	pelvic	left	1.505462
UMA_4820	pelvic	right	USNM_501186	pelvic	right	1.423107
UMA_4820	pelvic	right	USNM_504107	pelvic	left	2.089382
UMA_4820	pelvic	right	USNM_504107	pelvic	right	2.067836
UMA_4820	pelvic	right	USNM_504126	pelvic	left	1.724625
UMA_4820	pelvic	right	USNM_504126	pelvic	right	1.890443
UMA_4820	pelvic	right	USNM_504128	pelvic	left	1.847610
UMA_4820	pelvic	right	USNM_504128	pelvic	right	2.300636
UMA_4820	pelvic	right	USNM_504154	pelvic	left	1.460770
UMA_4820	pelvic	right	USNM_504154	pelvic	right	1.262964
UMA_4820	pelvic	right	USNM_504302	pelvic	left	1.984094
UMA_4820	pelvic	right	USNM_504302	pelvic	right	1.911777
UMA_4820	pelvic	right	USNM_504350	pelvic	left	1.515533
UMA_4820	pelvic	right	USNM_504350	pelvic	right	1.508807
UMA_4820	pelvic	right	USNM_504467	pelvic	left	1.731810
UMA_4820	pelvic	right	USNM_504467	pelvic	right	1.855497
UMA_4820	pelvic	right	USNM_504468	pelvic	left	1.866896
UMA_4820	pelvic	right	USNM_504468	pelvic	right	1.842391
UMA_4820	pelvic	right	USNM_504494	pelvic	left	1.932975
UMA_4820	pelvic	right	USNM_504494	pelvic	right	1.631039
UMA_4820	pelvic	right	USNM_504726	pelvic	left	1.571599
UMA_4820	pelvic	right	USNM_504726	pelvic	right	1.620271
UMA_4820	pelvic	right	USNM_504758	pelvic	left	1.663495
UMA_4820	pelvic	right	USNM_504758	pelvic	right	1.733826
UMA_4820	pelvic	right	USNM_504773	pelvic	left	1.470902
UMA_4820	pelvic	right	USNM_504773	pelvic	right	1.610820
UMA_4820	pelvic	right	USNM_504879	pelvic	left	1.899647
UMA_4820	pelvic	right	USNM_504879	pelvic	right	1.991187
UMA_4820	pelvic	right	USNM_504920	pelvic	left	2.350468
UMA_4820	pelvic	right	USNM_504920	pelvic	right	1.949543
UMA_4820	pelvic	right	USNM_550042	pelvic	left	2.000766
UMA_4820	pelvic	right	USNM_550312	pelvic	left	1.624790
UMA_4820	pelvic	right	USNM_550312	pelvic	right	1.836101
UMA_4820	pelvic	right	USNM_550389	pelvic	left	1.489334
UMA_4820	pelvic	right	USNM_550389	pelvic	right	1.442059
UMA_4820	pelvic	right	USNM_550391	pelvic	left	2.326417
UMA_4820	pelvic	right	USNM_550391	pelvic	right	1.851119
UMA_4820	pelvic	right	USNM_550401	pelvic	left	2.251942
UMA_4820	pelvic	right	USNM_550401	pelvic	right	2.314855
UMA_4820	pelvic	right	USNM_550422	pelvic	left	1.872427
UMA_4820	pelvic	right	USNM_550422	pelvic	right	1.909927
UMA_4820	pelvic	right	USNM_550837	pelvic	left	1.890251
UMA_4820	pelvic	right	USNM_550837	pelvic	right	1.987901
UMA_4820	pelvic	right	USNM_550919	pelvic	left	1.524288
UMA_4820	pelvic	right	USNM_550919	pelvic	right	1.167261
UMA_4820	pelvic	right	USNM_550995	pelvic	left	1.857274
UMA_4820	pelvic	right	USNM_550995	pelvic	right	1.490361
UMA_4820	pelvic	right	USNM_571051	pelvic	left	1.927421
UMA_4820	pelvic	right	USNM_571051	pelvic	right	2.073562
UMA_4820	pelvic	right	USNM_571086	pelvic	left	1.739324
UMA_4820	pelvic	right	USNM_571086	pelvic	right	1.787075
UMA_4820	pelvic	right	USNM_571268	pelvic	left	1.769717
UMA_4820	pelvic	right	USNM_571268	pelvic	right	1.763381
UMA_4820	pelvic	right	USNM_571327	pelvic	left	1.871789
UMA_4820	pelvic	right	USNM_571327	pelvic	right	1.892786
UMA_4820	pelvic	right	USNM_571388	pelvic	left	1.784625
UMA_4820	pelvic	right	USNM_571388	pelvic	right	1.426909
UMA_4820	pelvic	right	USNM_571390	pelvic	left	1.636244
UMA_4820	pelvic	right	USNM_571390	pelvic	right	1.817810
UMA_4820	pelvic	right	USNM_571521	pelvic	left	1.855375
UMA_4820	pelvic	right	USNM_571521	pelvic	right	1.676548
UMA_4820	pelvic	right	USNM_571709	pelvic	left	1.772669
UMA_4820	pelvic	right	USNM_571709	pelvic	right	1.960339
UMA_4820	pelvic	right	USNM_571723	pelvic	left	1.911823
UMA_4820	pelvic	right	USNM_571723	pelvic	right	1.886315
UMA_4820	pelvic	right	USNM_572629	pelvic	left	1.847245
UMA_4820	pelvic	right	USNM_572629	pelvic	right	1.807303
UMA_4820	pelvic	right	USNM_572632	pelvic	left	1.664666
UMA_4820	pelvic	right	USNM_572632	pelvic	right	1.863150
UMA_4820	pelvic	right	USNM_572775	pelvic	left	1.782941
UMA_4820	pelvic	right	USNM_572775	pelvic	right	1.834268
UMA_4820	pelvic	right	USNM_572776	pelvic	left	1.867681
UMA_4820	pelvic	right	USNM_572776	pelvic	right	1.964126
UMA_4820	pelvic	right	USNM_572777	pelvic	left	1.752104
